Message Type,Transmission Type,Session ID,AircraftID,HexIdnet,FlightID,Date MSG Generated,Time MSG Generated,Time MSG Received,Time MSG Received,a,b,c,d,Latitude,Longitude,e,f,g,h,i,j,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:27.7,10/1/2018,34:27.8,,,106,347,,,448,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:27.7,10/1/2018,34:27.8,,25325,,,-33.13896,151.84036,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:27.7,10/1/2018,34:27.8,,,443,15,,,2112,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:27.8,10/1/2018,34:27.8,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:27.8,10/1/2018,34:27.8,,,,,,,,1416,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:27.8,10/1/2018,34:27.9,,26225,,,-32.92486,151.74378,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:27.8,10/1/2018,34:27.9,,,391,18,,,2624,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:28.0,10/1/2018,34:28.1,,,,,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:28.1,10/1/2018,34:28.1,,26225,,,,,,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:28.1,10/1/2018,34:28.1,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:28.1,10/1/2018,34:28.1,,11850,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:28.1,10/1/2018,34:28.1,,25325,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:28.1,10/1/2018,34:28.2,,2750,,,-33.49815,151.24816,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:28.2,10/1/2018,34:28.2,,,106,347,,,448,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:28.2,10/1/2018,34:28.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:28.2,10/1/2018,34:28.3,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:28.2,10/1/2018,34:28.3,,26225,,,-32.92406,151.7441,,,0,,0,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:28.2,10/1/2018,34:28.3,,11850,,,-33.56081,151.51531,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:28.3,10/1/2018,34:28.3,,,392,18,,,2624,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:28.3,10/1/2018,34:28.3,,25325,,,-33.13774,151.84075,,,0,,0,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:28.3,10/1/2018,34:28.4,,11850,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:28.4,10/1/2018,34:28.5,,,441,19,,,1664,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:28.6,10/1/2018,34:28.6,,25350,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:28.7,10/1/2018,34:28.7,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:28.7,10/1/2018,34:28.7,,25350,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:28.7,10/1/2018,34:28.7,,25350,,,-33.13695,151.84103,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:28.7,10/1/2018,34:28.7,,,443,15,,,2112,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:28.7,10/1/2018,34:28.7,,,444,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:28.7,10/1/2018,34:28.7,,25350,,,,,2176,,0,,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:28.7,10/1/2018,34:28.8,,,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:28.7,10/1/2018,34:28.8,,11875,,,-33.56007,151.51559,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:28.8,10/1/2018,34:28.9,,,392,18,,,2624,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:29.0,10/1/2018,34:29.0,,,,,,,,1333,0,0,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:29.1,10/1/2018,34:29.2,,2750,,,-33.49768,151.24807,,,0,,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:29.1,10/1/2018,34:29.2,,25375,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:29.1,10/1/2018,34:29.2,,,106,347,,,512,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:29.2,10/1/2018,34:29.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:29.2,10/1/2018,34:29.2,,11900,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:29.2,10/1/2018,34:29.2,,11900,,,,,,,,,,,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:29.2,10/1/2018,34:29.2,,,443,15,,,2112,,,,,0,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:29.2,10/1/2018,34:29.2,,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:29.2,10/1/2018,34:29.2,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:29.2,10/1/2018,34:29.3,,,392,18,,,2624,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:29.2,10/1/2018,34:29.3,,26250,,,-32.92212,151.7449,,,0,,0,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:29.3,10/1/2018,34:29.3,,11900,,,-33.55895,151.516,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:29.3,10/1/2018,34:29.3,,,441,19,,,1664,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:29.3,10/1/2018,34:29.3,,25375,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:29.3,10/1/2018,34:29.4,,2750,,,,,,,,,,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:29.4,10/1/2018,34:29.4,,2750,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:29.4,10/1/2018,34:29.5,,,,,,,,1200,0,0,0,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:29.6,10/1/2018,34:29.6,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:29.6,10/1/2018,34:29.6,,2750,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:29.6,10/1/2018,34:29.6,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:29.6,10/1/2018,34:29.6,,11925,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:29.6,10/1/2018,34:29.6,,,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:29.6,10/1/2018,34:29.6,,26275,346,230,,,,,0,,0,,,,,,,
MSG,1,1,1,7C6D9D,1,10/1/2018,34:29.6,10/1/2018,34:29.6,QFA532  ,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,25375,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,,444,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,25375,,,,,2112,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,25375,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,11925,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,26275,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,,442,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,26275,346,230,,,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,,106,347,,,512,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,11925,,,,,2496,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,,444,15,,,,1333,0,0,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:29.7,10/1/2018,34:29.7,,,392,18,,,2624,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:29.7,10/1/2018,34:29.8,,11925,,,,,2528,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:29.7,10/1/2018,34:29.8,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:29.7,10/1/2018,34:29.8,,,392,18,,,,1416,0,0,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:29.8,10/1/2018,34:29.8,,11925,,,-33.55825,151.51628,,,0,,0,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:29.8,10/1/2018,34:29.8,,25375,,,-33.13477,151.84171,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:29.8,10/1/2018,34:29.8,,,443,15,,,2112,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:29.8,10/1/2018,34:29.8,,26275,,,-32.92095,151.74535,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:29.9,10/1/2018,34:29.9,,,441,19,,,1664,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:29.9,10/1/2018,34:29.9,,25400,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:29.9,10/1/2018,34:29.9,,,,,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:29.9,10/1/2018,34:29.9,,2750,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:30.1,10/1/2018,34:30.2,,11950,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:30.1,10/1/2018,34:30.2,,2750,,,-33.49717,151.24794,,,0,,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:30.1,10/1/2018,34:30.2,,25400,,,,,,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:30.2,10/1/2018,34:30.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:30.2,10/1/2018,34:30.3,,,106,347,,,576,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:30.3,10/1/2018,34:30.3,,,,,,,,,,,,0,,,,,,
MSG,1,1,1,7C6C2B,1,10/1/2018,34:30.3,10/1/2018,34:30.3,TGG372  ,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:30.3,10/1/2018,34:30.3,,,392,18,,,2560,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,11950,,,-33.55714,151.51671,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,26300,,,-32.9198,151.7458,,,0,,0,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,26300,346,230,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,,442,19,,,,1305,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,,442,19,,,1600,,,,,0,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:30.4,10/1/2018,34:30.4,,2775,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:30.5,10/1/2018,34:30.5,,25425,,,,,2080,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:30.5,10/1/2018,34:30.5,,,,,,,,1333,0,0,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:30.5,10/1/2018,34:30.5,,,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:30.5,10/1/2018,34:30.6,,,,,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:30.5,10/1/2018,34:30.6,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:30.6,10/1/2018,34:30.6,,11950,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:30.6,10/1/2018,34:30.7,,2775,,,-33.49699,151.24788,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:30.6,10/1/2018,34:30.7,,11950,,,,,2592,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:30.6,10/1/2018,34:30.7,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:30.6,10/1/2018,34:30.7,,,392,18,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:30.7,10/1/2018,34:30.7,,11950,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:30.8,10/1/2018,34:30.8,,,106,347,,,640,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:30.8,10/1/2018,34:30.9,,25425,,,-33.1328,151.84237,,,0,,0,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:30.9,10/1/2018,34:30.9,,11975,,,-33.55641,151.51705,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:30.9,10/1/2018,34:30.9,,,393,18,,,2560,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:30.9,10/1/2018,34:30.9,,,,,,,,1333,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:31.0,10/1/2018,34:31.0,,,442,19,,,1600,,,,,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:31.1,10/1/2018,34:31.1,,,,,,,,1200,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:31.1,10/1/2018,34:31.1,,26325,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:31.1,10/1/2018,34:31.1,,2775,,,-33.49672,151.24779,,,0,,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:31.1,10/1/2018,34:31.1,,25425,,,,,,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:31.1,10/1/2018,34:31.2,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:31.3,10/1/2018,34:31.3,,,106,347,,,704,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:31.3,10/1/2018,34:31.3,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:31.3,10/1/2018,34:31.4,,11975,,,-33.55532,151.51749,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:31.3,10/1/2018,34:31.4,,,393,18,,,2560,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:31.3,10/1/2018,34:31.4,,26325,,,-32.91806,151.74651,,,0,,0,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:31.4,10/1/2018,34:31.4,,11975,,,,,,,,,,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:31.4,10/1/2018,34:31.4,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:31.4,10/1/2018,34:31.4,,,444,15,,,2048,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:31.5,10/1/2018,34:31.5,,,442,19,,,1600,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:31.5,10/1/2018,34:31.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:31.5,10/1/2018,34:31.5,,2775,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:31.5,10/1/2018,34:31.6,,,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:31.6,10/1/2018,34:31.6,,26325,,,,,1664,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:31.6,10/1/2018,34:31.6,,,442,19,,,,1305,0,0,0,,,,,,,
MSG,1,1,1,7C5C50,1,10/1/2018,34:31.6,10/1/2018,34:31.6,SIQ     ,,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:31.7,10/1/2018,34:31.7,,2775,,,-33.49654,151.24774,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:31.7,10/1/2018,34:31.7,,,106,347,,,704,,,,,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:31.8,10/1/2018,34:31.8,,25450,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:31.8,10/1/2018,34:31.9,,26325,,,-32.91709,151.74686,,,0,,0,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:31.8,10/1/2018,34:31.9,,12000,,,-33.55453,151.51778,,,0,,0,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:31.9,10/1/2018,34:31.9,,,,,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:31.9,10/1/2018,34:31.9,,25450,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:31.9,10/1/2018,34:32.0,,,393,18,,,2496,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:31.9,10/1/2018,34:32.0,,25450,,,-33.13062,151.84305,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:31.9,10/1/2018,34:32.0,,,444,15,,,2048,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:32.0,10/1/2018,34:32.0,,,442,19,,,1600,,,,,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:32.0,10/1/2018,34:32.0,,,,,,,,1200,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:32.0,10/1/2018,34:32.1,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:32.1,10/1/2018,34:32.1,,26350,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:32.1,10/1/2018,34:32.1,,25475,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:32.2,10/1/2018,34:32.3,,26350,,,-32.91632,151.74717,,,0,,0,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:32.2,10/1/2018,34:32.3,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:32.3,10/1/2018,34:32.3,,2775,,,-33.49624,151.24766,,,0,,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:32.3,10/1/2018,34:32.3,,2800,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:32.3,10/1/2018,34:32.3,,,106,347,,,768,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:32.3,10/1/2018,34:32.3,,2800,,,,,,,,,,,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:32.3,10/1/2018,34:32.4,,,444,15,,,1984,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:32.4,10/1/2018,34:32.4,,12025,,,-33.55385,151.51806,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:32.4,10/1/2018,34:32.4,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:32.4,10/1/2018,34:32.5,,,442,19,,,1600,,,,,0,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:32.4,10/1/2018,34:32.5,,,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:32.5,10/1/2018,34:32.5,,,393,18,,,2496,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:32.5,10/1/2018,34:32.5,,25475,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:32.6,10/1/2018,34:32.6,,2800,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:32.6,10/1/2018,34:32.7,,26350,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:32.7,10/1/2018,34:32.7,,,442,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:32.7,10/1/2018,34:32.7,,26350,,,,,1664,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:32.7,10/1/2018,34:32.7,,12025,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:32.7,10/1/2018,34:32.7,,,444,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:32.7,10/1/2018,34:32.7,,25475,,,,,1984,,0,,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:32.7,10/1/2018,34:32.8,,2800,,,-33.49599,151.24757,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:32.8,10/1/2018,34:32.8,,25500,,,-33.12881,151.84363,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:32.8,10/1/2018,34:32.8,,,444,15,,,1984,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:32.8,10/1/2018,34:32.8,,,,,,,,1333,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:32.8,10/1/2018,34:32.8,,26350,,,-32.91513,151.74767,,,0,,0,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:32.8,10/1/2018,34:32.8,,12050,,,-33.55307,151.51834,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:32.8,10/1/2018,34:32.8,,,106,347,,,832,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:32.9,10/1/2018,34:32.9,,,,,,,,1200,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:33.0,10/1/2018,34:33.0,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:33.0,10/1/2018,34:33.1,,,393,18,,,2432,,,,,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:33.1,10/1/2018,34:33.1,,26375,,,,,,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:33.1,10/1/2018,34:33.2,,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:33.1,10/1/2018,34:33.2,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:33.1,10/1/2018,34:33.2,,25500,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:33.2,10/1/2018,34:33.3,,,106,347,,,832,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:33.3,10/1/2018,34:33.3,,2800,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:33.3,10/1/2018,34:33.3,,2800,,,-33.49569,151.24749,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:33.3,10/1/2018,34:33.3,,12050,,,-33.55197,151.5188,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:33.3,10/1/2018,34:33.3,,26375,,,-32.91417,151.74805,,,0,,0,0,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:33.4,10/1/2018,34:33.4,,2800,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:33.4,10/1/2018,34:33.4,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:33.4,10/1/2018,34:33.4,,,,,,,,1200,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:33.4,10/1/2018,34:33.4,,,442,19,,,1600,,,,,0,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:33.5,10/1/2018,34:33.5,,,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:33.5,10/1/2018,34:33.6,,,393,18,,,2432,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:33.6,10/1/2018,34:33.6,,26375,,,,,1728,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:33.6,10/1/2018,34:33.6,,,,,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:33.6,10/1/2018,34:33.7,,25525,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:33.6,10/1/2018,34:33.7,,,444,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:33.6,10/1/2018,34:33.7,,25525,,,,,1984,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,26375,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,,442,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,12075,298,236,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,26375,,,,,1728,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,,392,18,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:33.7,10/1/2018,34:33.7,,,,,,,,1333,0,0,0,,,,,,,
